feature_id,account_id,transaction_count,successful_transactions,failed_transactions,failed_tx_ratio,total_volume,borrow_count,borrow_volume,repay_count,repay_volume,repayment_ratio,deposit_volume,withdrawal_volume,net_deposit_flow,unique_counterparties,unique_tokens,unique_protocols,active_days,historical_liquidation_count,borrow_to_repay_ratio,withdrawal_to_deposit_ratio,liquidation_rate,borrow_intensity,transactions_per_active_day,borrow_volume_ratio,repay_to_borrow_ratio,borrow_frequency,repay_frequency,withdrawal_pressure,deposit_retention_ratio,average_transaction_value,average_borrow_value,average_repay_value,future_liquidation_count,future_borrow_count,future_repay_count,future_failed_tx_ratio,risk_label,risk_label_id
579,579,14,14,0,0.0,58550.502815,1,4860.565442,4,4767.120821,0.980775,10351.635966,0.0,10351.635966,6,5,2,14,0,1.019602,0.0,0.0,0.083015,1.0,0.083015,0.980775,0.071429,0.285714,0.0,1.0,4182.1787725,4860.565442,1191.78020525,0.0,0.0,3.0,0.16666666666666666,MEDIUM,1
580,580,7,7,0,0.0,21002.464362,1,3416.485,4,3209.048921,0.939284,0.0,0.0,0.0,2,5,1,7,0,1.064641,0.0,0.0,0.162671,1.0,0.162671,0.939284,0.142857,0.571429,0.0,0.0,3000.3520517143,3416.485,802.26223025,1.0,0.0,0.0,0.16666666666666666,MEDIUM,1
581,581,8,8,0,0.0,42323.93865,0,0.0,0,0.0,0.0,4122.822194,18659.559232,-14536.737038,4,4,3,8,0,0.0,4.525919,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.440875,-3.525919,5290.49233125,0.0,0.0,0.0,0.0,0.0,0.0,LOW,0
582,582,14,14,0,0.0,51821.524439,1,6347.507277,5,6308.295693,0.993823,8011.275803,1558.485507,6452.790296,5,5,2,13,0,1.006216,0.194536,0.0,0.122488,1.076923,0.122488,0.993823,0.076923,0.384615,0.030074,0.805464,3701.5374599286,6347.507277,1261.6591386,0.0,0.0,5.0,0.0,LOW,0
583,583,14,14,0,0.0,71706.090839,0,0.0,0,0.0,0.0,8572.997621,115.166657,8457.830964,11,5,1,14,0,0.0,0.013434,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.001606,0.986566,5121.8636313571,0.0,0.0,0.0,0.0,0.0,0.0,LOW,0
584,584,16,15,1,0.0625,64139.671655,5,19163.983927,0,0.0,0.0,1405.320867,3932.378757,-2527.05789,5,5,3,15,4,0.0,2.798207,0.8,0.298785,1.066667,0.298785,0.0,0.333333,0.0,0.06131,-1.798207,4008.7294784375,3832.7967854,0.0,2.0,2.0,0.0,0.25,HIGH,2
585,585,16,16,0,0.0,39336.34391,1,9987.524051,11,9987.333285,0.999981,8746.853651,0.0,8746.853651,3,5,3,15,0,1.000019,0.0,0.0,0.253901,1.066667,0.253901,0.999981,0.066667,0.733333,0.0,1.0,2458.521494375,9987.524051,907.9393895455,0.0,1.0,5.0,0.0,LOW,0
586,586,18,17,1,0.055556,54082.502306,2,13019.352825,10,9393.086985,0.721471,0.0,0.0,0.0,6,5,3,17,0,1.386057,0.0,0.0,0.240731,1.058824,0.240731,0.721471,0.117647,0.588235,0.0,0.0,3004.5834614444,6509.6764125,939.3086985,0.0,0.0,3.0,0.0,LOW,0
587,587,9,9,0,0.0,31072.212638,0,0.0,0,0.0,0.0,3068.545772,1823.405466,1245.140306,7,3,2,9,0,0.0,0.594225,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.058683,0.405775,3452.4680708889,0.0,0.0,1.0,2.0,2.0,0.0,MEDIUM,1
588,588,8,7,1,0.125,33936.741861,4,18845.297695,0,0.0,0.0,0.0,4633.685363,-4633.685363,2,5,3,8,1,0.0,0.0,0.25,0.555307,1.0,0.555307,0.0,0.5,0.0,0.136539,0.0,4242.092732625,4711.32442375,0.0,1.0,0.0,1.0,0.25,HIGH,2
589,589,16,16,0,0.0,63897.384035,3,18888.409765,1,712.649992,0.037729,17289.003939,0.0,17289.003939,4,5,3,15,3,26.504469,0.0,1.0,0.295605,1.066667,0.295605,0.037729,0.2,0.066667,0.0,1.0,3993.5865021875,6296.1365883333,712.649992,0.0,1.0,0.0,0.0,LOW,0
590,590,10,10,0,0.0,24818.335825,1,3699.810261,5,3698.970451,0.999773,8459.347218,0.0,8459.347218,2,4,2,9,0,1.000227,0.0,0.0,0.149076,1.111111,0.149076,0.999773,0.111111,0.555556,0.0,1.0,2481.8335825,3699.810261,739.7940902,0.0,0.0,5.0,0.0,LOW,0
591,591,18,18,0,0.0,92985.175634,5,21371.353944,2,314.735307,0.014727,0.0,0.0,0.0,6,5,3,18,4,67.902626,0.0,0.8,0.229836,1.0,0.229836,0.014727,0.277778,0.111111,0.0,0.0,5165.8430907778,4274.2707888,157.3676535,1.0,2.0,1.0,0.0,MEDIUM,1
592,592,11,11,0,0.0,25482.354301,1,1150.796247,2,651.289406,0.565947,7083.967782,0.0,7083.967782,7,5,3,11,0,1.766951,0.0,0.0,0.045161,1.0,0.045161,0.565947,0.090909,0.181818,0.0,1.0,2316.5776637273,1150.796247,325.644703,0.0,0.0,3.0,0.0,LOW,0
593,593,18,18,0,0.0,104855.360877,0,0.0,0,0.0,0.0,5526.326184,26801.640971,-21275.314787,12,4,3,16,0,0.0,4.849812,0.0,0.0,1.125,0.0,0.0,0.0,0.0,0.255606,-3.849812,5825.2978265,0.0,0.0,0.0,1.0,1.0,0.0,LOW,0
594,594,13,13,0,0.0,61193.004327,1,9723.318325,3,7777.290461,0.79986,5270.083028,2863.690153,2406.392875,6,4,2,13,1,1.250219,0.543386,1.0,0.158896,1.0,0.158896,0.79986,0.076923,0.230769,0.046798,0.456614,4707.154179,9723.318325,2592.4301536667,0.0,0.0,0.0,0.0,LOW,0
595,595,13,13,0,0.0,66619.90175,0,0.0,0,0.0,0.0,13486.335111,41407.794224,-27921.459113,4,5,3,13,0,0.0,3.070352,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.621553,-2.070352,5124.6078269231,0.0,0.0,0.0,1.0,4.0,0.0,LOW,0
596,596,13,13,0,0.0,53877.826003,1,1042.730463,0,0.0,0.0,712.599102,0.0,712.599102,10,4,2,13,1,0.0,0.0,1.0,0.019354,1.0,0.019354,0.0,0.076923,0.0,0.0,1.0,4144.4481540769,1042.730463,0.0,0.0,2.0,1.0,0.0,LOW,0
597,597,20,20,0,0.0,86965.069045,0,0.0,0,0.0,0.0,14813.997666,15624.562288,-810.564622,14,5,4,17,0,0.0,1.054716,0.0,0.0,1.176471,0.0,0.0,0.0,0.0,0.179665,-0.054716,4348.25345225,0.0,0.0,0.0,0.0,0.0,0.0,LOW,0
598,598,4,4,0,0.0,27097.467825,0,0.0,0,0.0,0.0,0.0,0.0,0.0,4,3,2,4,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6774.36695625,0.0,0.0,0.0,1.0,4.0,0.0,LOW,0
599,599,14,13,1,0.071429,76716.207259,3,18572.932424,2,7097.468929,0.38214,16167.21198,0.0,16167.21198,6,4,3,14,1,2.616839,0.0,0.333333,0.242099,1.0,0.242099,0.38214,0.214286,0.142857,0.0,1.0,5479.7290899286,6190.9774746667,3548.7344645,0.0,0.0,5.0,0.0,LOW,0
600,600,9,9,0,0.0,23555.818563,1,4758.883745,6,4757.077894,0.999621,6609.926593,7429.930331,-820.003738,0,4,4,8,0,1.00038,1.124056,0.0,0.202026,1.125,0.202026,0.999621,0.125,0.75,0.315418,-0.124056,2617.3131736667,4758.883745,792.8463156667,0.0,0.0,5.0,0.0,LOW,0
601,601,8,8,0,0.0,42378.573824,2,14450.466222,2,6871.407799,0.475515,0.0,523.075883,-523.075883,3,5,2,8,0,2.102985,0.0,0.0,0.340985,1.0,0.340985,0.475515,0.25,0.25,0.012343,0.0,5297.321728,7225.233111,3435.7038995,0.0,2.0,4.0,0.2,HIGH,2
602,602,13,13,0,0.0,23735.785199,1,7932.726695,11,7928.753975,0.999499,7874.304529,0.0,7874.304529,0,5,3,13,0,1.000501,0.0,0.0,0.33421,1.0,0.33421,0.999499,0.076923,0.846154,0.0,1.0,1825.8296306923,7932.726695,720.7958159091,0.0,0.0,6.0,0.0,LOW,0
603,603,14,14,0,0.0,62128.212236,0,0.0,0,0.0,0.0,9508.82197,15203.378171,-5694.556201,8,4,3,14,0,0.0,1.598871,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.24471,-0.598871,4437.7294454286,0.0,0.0,0.0,1.0,1.0,0.0,LOW,0
604,604,13,13,0,0.0,60856.724414,0,0.0,0,0.0,0.0,9291.193591,25586.17932,-16294.985729,7,5,2,12,0,0.0,2.75381,0.0,0.0,1.083333,0.0,0.0,0.0,0.0,0.420433,-1.75381,4681.2864933846,0.0,0.0,0.0,1.0,5.0,0.0,LOW,0
605,605,18,18,0,0.0,65138.482239,2,12891.820962,7,9371.68119,0.726948,0.0,18216.004412,-18216.004412,5,5,3,17,0,1.375615,0.0,0.0,0.197914,1.058824,0.197914,0.726948,0.117647,0.411765,0.27965,0.0,3618.8045688333,6445.910481,1338.8115985714,0.0,0.0,4.0,0.0,LOW,0
606,606,9,9,0,0.0,31320.174054,1,6163.583394,5,6162.606915,0.999842,8200.356191,8106.541466,93.814725,1,5,2,9,0,1.000158,0.98856,0.0,0.196793,1.0,0.196793,0.999842,0.111111,0.555556,0.258828,0.01144,3480.0193393333,6163.583394,1232.521383,0.0,1.0,6.0,0.0,LOW,0
607,607,12,12,0,0.0,24609.225341,1,7477.404888,10,7473.498577,0.999478,9658.321876,0.0,9658.321876,0,4,3,12,0,1.000523,0.0,0.0,0.303846,1.0,0.303846,0.999478,0.083333,0.833333,0.0,1.0,2050.7687784167,7477.404888,747.3498577,1.0,1.0,1.0,0.0,MEDIUM,1
608,608,14,14,0,0.0,22321.207559,1,5258.813548,8,5253.233252,0.998939,530.786168,2564.763921,-2033.977753,2,5,2,14,1,1.001062,4.83201,1.0,0.235597,1.0,0.235597,0.998939,0.071429,0.571429,0.114903,-3.83201,1594.3719685,5258.813548,656.6541565,0.0,0.0,0.0,0.0,LOW,0
609,609,18,18,0,0.0,49222.488566,1,6024.408856,8,6001.744727,0.996238,9156.994119,469.268299,8687.72582,5,5,4,14,1,1.003776,0.051247,1.0,0.122391,1.285714,0.122391,0.996238,0.071429,0.571429,0.009534,0.948753,2734.5826981111,6024.408856,750.218090875,0.0,1.0,6.0,0.0,LOW,0
610,610,15,15,0,0.0,47257.701109,1,8158.853398,9,8158.449765,0.999951,1879.541955,0.0,1879.541955,4,5,4,13,0,1.000049,0.0,0.0,0.172646,1.153846,0.172646,0.999951,0.076923,0.692308,0.0,1.0,3150.5134072667,8158.853398,906.4944183333,0.0,1.0,1.0,0.0,LOW,0
611,611,13,13,0,0.0,7877.963076,1,1011.488245,10,1011.48379,0.999996,0.0,0.0,0.0,2,5,2,13,0,1.000004,0.0,0.0,0.128395,1.0,0.128395,0.999996,0.076923,0.769231,0.0,0.0,605.9971596923,1011.488245,101.148379,1.0,1.0,1.0,0.0,MEDIUM,1
612,612,11,11,0,0.0,50708.857957,0,0.0,0,0.0,0.0,5946.609903,29476.237621,-23529.627718,4,4,3,11,0,0.0,4.956814,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.581284,-3.956814,4609.8961779091,0.0,0.0,0.0,0.0,0.0,0.25,HIGH,2
613,613,12,12,0,0.0,54331.391116,0,0.0,0,0.0,0.0,1596.131541,13861.379733,-12265.248192,7,5,2,12,0,0.0,8.684359,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.255127,-7.684359,4527.6159263333,0.0,0.0,0.0,1.0,0.0,0.0,LOW,0
614,614,16,16,0,0.0,78854.519031,1,4064.89511,5,3935.861881,0.968257,13357.426994,15068.765186,-1711.338192,6,5,2,15,0,1.032784,1.128119,0.0,0.051549,1.066667,0.051549,0.968257,0.066667,0.333333,0.191096,-0.128119,4928.4074394375,4064.89511,787.1723762,0.0,0.0,8.0,0.0,LOW,0
615,615,14,14,0,0.0,67063.124307,0,0.0,0,0.0,0.0,15979.680015,4196.847219,11782.832796,10,5,3,13,0,0.0,0.262636,0.0,0.0,1.076923,0.0,0.0,0.0,0.0,0.062581,0.737364,4790.2231647857,0.0,0.0,0.0,0.0,0.0,0.0,LOW,0
616,616,10,9,1,0.1,37428.917285,2,13723.978965,4,16340.486139,1.0,0.0,0.0,0.0,2,5,1,10,2,0.839876,0.0,1.0,0.366668,1.0,0.366668,1.190652,0.2,0.4,0.0,0.0,3742.8917285,6861.9894825,4085.12153475,0.0,1.0,0.0,0.0,LOW,0
617,617,12,11,1,0.083333,73701.250876,2,17271.03213,0,0.0,0.0,13974.298654,21182.176001,-7207.877347,3,5,3,12,1,0.0,1.515795,0.5,0.234338,1.0,0.234338,0.0,0.166667,0.0,0.287406,-0.515795,6141.7709063333,8635.516065,0.0,2.0,5.0,1.0,0.0,HIGH,2
618,618,8,8,0,0.0,25667.072185,0,0.0,0,0.0,0.0,128.320134,2903.252182,-2774.932048,5,5,3,8,0,0.0,22.625071,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.113112,-21.625071,3208.384023125,0.0,0.0,0.0,0.0,0.0,0.0,LOW,0
619,619,11,11,0,0.0,2286.779936,1,1062.76318,9,1062.748644,0.999986,0.0,161.268112,-161.268112,0,3,3,11,0,1.000014,0.0,0.0,0.464742,1.0,0.464742,0.999986,0.090909,0.818182,0.070522,0.0,207.8890850909,1062.76318,118.0831826667,0.0,0.0,7.0,0.0,LOW,0
620,620,12,12,0,0.0,72148.396346,0,0.0,0,0.0,0.0,1006.592032,36582.382369,-35575.790337,5,5,2,12,0,0.0,36.342809,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.507044,-35.342809,6012.3663621667,0.0,0.0,0.0,1.0,6.0,0.0,LOW,0
621,621,6,6,0,0.0,31340.90427,1,315.879125,1,195.310079,0.618306,7538.187135,0.0,7538.187135,3,4,1,6,0,1.617321,0.0,0.0,0.010079,1.0,0.010079,0.618306,0.166667,0.166667,0.0,1.0,5223.484045,315.879125,195.310079,0.0,0.0,5.0,0.0,LOW,0
622,622,24,24,0,0.0,53335.30627,1,6258.786392,15,6258.616706,0.999973,8986.233779,21506.073344,-12519.839565,4,5,4,21,0,1.000027,2.393224,0.0,0.117348,1.142857,0.117348,0.999973,0.047619,0.714286,0.403224,-1.393224,2222.3044279167,6258.786392,417.2411137333,0.0,0.0,7.0,0.0,LOW,0
623,623,16,13,3,0.1875,60335.356299,3,13955.896309,6,13340.123148,0.955877,10673.568667,0.0,10673.568667,5,5,2,16,0,1.046159,0.0,0.0,0.231305,1.0,0.231305,0.955877,0.1875,0.375,0.0,1.0,3770.9597686875,4651.9654363333,2223.353858,0.0,0.0,4.0,0.125,MEDIUM,1
624,624,16,14,2,0.125,81833.852622,5,27392.214683,1,3267.829979,0.119298,8103.994042,7250.293423,853.700619,3,5,2,15,5,8.382387,0.894657,1.0,0.33473,1.066667,0.33473,0.119298,0.333333,0.066667,0.088598,0.105343,5114.615788875,5478.4429366,3267.829979,2.0,2.0,2.0,0.0,HIGH,2
625,625,15,15,0,0.0,36701.521914,1,8138.879003,10,8138.876821,1.0,20241.212938,0.0,20241.212938,1,5,2,14,0,1.0,0.0,0.0,0.221759,1.071429,0.221759,1.0,0.071429,0.714286,0.0,1.0,2446.7681276,8138.879003,813.8876821,0.0,0.0,7.0,0.0,LOW,0
626,626,12,11,1,0.083333,10916.370314,1,843.526793,8,858.423877,1.0,5902.061732,3310.671322,2591.39041,0,4,4,12,1,0.982646,0.560935,1.0,0.077272,1.0,0.077272,1.01766,0.083333,0.666667,0.303276,0.439065,909.6975261667,843.526793,107.302984625,0.0,2.0,4.0,0.0,LOW,0
627,627,15,15,0,0.0,44792.009612,1,3998.15193,8,3981.61936,0.995865,0.0,671.562096,-671.562096,5,5,4,15,0,1.004152,0.0,0.0,0.08926,1.0,0.08926,0.995865,0.066667,0.533333,0.014993,0.0,2986.1339741333,3998.15193,497.70242,1.0,1.0,5.0,0.0,MEDIUM,1
628,628,13,13,0,0.0,61737.684672,2,13980.182156,5,13386.997422,0.95757,8668.15294,8327.981271,340.171669,4,5,3,13,0,1.044311,0.960756,0.0,0.226445,1.0,0.226445,0.95757,0.153846,0.384615,0.134893,0.039244,4749.0526670769,6990.091078,2677.3994844,1.0,0.0,3.0,0.0,MEDIUM,1
629,629,13,13,0,0.0,55676.67255,0,0.0,0,0.0,0.0,29884.219403,4029.166212,25855.053191,5,4,4,12,0,0.0,0.134826,0.0,0.0,1.083333,0.0,0.0,0.0,0.0,0.072367,0.865174,4282.8209653846,0.0,0.0,0.0,0.0,0.0,0.0,LOW,0
630,630,19,19,0,0.0,66385.195252,2,7180.689258,5,6696.949626,0.932633,26608.975363,0.0,26608.975363,7,5,3,16,1,1.072233,0.0,0.5,0.108167,1.1875,0.108167,0.932633,0.125,0.3125,0.0,1.0,3493.9576448421,3590.344629,1339.3899252,1.0,0.0,4.0,0.0,MEDIUM,1
631,631,17,17,0,0.0,44041.184547,1,771.736225,9,767.753469,0.994839,13930.748293,0.0,13930.748293,5,5,3,17,0,1.005188,0.0,0.0,0.017523,1.0,0.017523,0.994839,0.058824,0.529412,0.0,1.0,2590.6579145294,771.736225,85.305941,1.0,0.0,3.0,0.0,MEDIUM,1
632,632,13,12,1,0.076923,70415.919294,4,20948.057059,2,1336.887818,0.063819,0.0,17775.407678,-17775.407678,4,5,3,11,0,15.669271,0.0,0.0,0.29749,1.181818,0.29749,0.063819,0.363636,0.181818,0.252435,0.0,5416.6091764615,5237.01426475,668.443909,1.0,2.0,0.0,0.125,MEDIUM,1
633,633,16,16,0,0.0,63182.364845,2,15281.193699,9,15259.703712,0.998594,9722.554348,0.0,9722.554348,3,4,4,15,1,1.001408,0.0,0.5,0.241859,1.066667,0.241859,0.998594,0.133333,0.6,0.0,1.0,3948.8978028125,7640.5968495,1695.5226346667,0.0,0.0,4.0,0.0,LOW,0
634,634,12,11,1,0.083333,47661.787737,3,16928.813535,5,7060.107314,0.417047,0.0,9763.105498,-9763.105498,2,5,3,11,0,2.397812,0.0,0.0,0.355186,1.090909,0.355186,0.417047,0.272727,0.454545,0.204841,0.0,3971.81564475,5642.937845,1412.0214628,2.0,2.0,1.0,0.0,HIGH,2
635,635,20,19,1,0.05,83974.838967,1,6940.602721,9,9299.296992,1.0,6421.451958,8720.279015,-2298.827057,8,5,3,19,0,0.746358,1.357992,0.0,0.082651,1.052632,0.082651,1.33984,0.052632,0.473684,0.103844,-0.357992,4198.74194835,6940.602721,1033.2552213333,0.0,0.0,2.0,0.0,LOW,0
636,636,13,12,1,0.076923,64738.436099,1,4106.450201,3,5838.190428,1.0,1137.072682,16736.519583,-15599.446901,6,5,3,13,0,0.703377,14.718953,0.0,0.063431,1.0,0.063431,1.421712,0.076923,0.230769,0.258525,-13.718953,4979.8796999231,4106.450201,1946.063476,1.0,1.0,1.0,0.0,MEDIUM,1
637,637,17,17,0,0.0,81721.240199,1,3418.347418,1,2082.716573,0.609276,10291.061841,24219.06562,-13928.003779,9,5,3,14,0,1.641293,2.353408,0.0,0.041829,1.214286,0.041829,0.609276,0.071429,0.071429,0.296362,-1.353408,4807.1317764118,3418.347418,2082.716573,0.0,0.0,3.0,0.0,LOW,0
638,638,12,11,1,0.083333,69857.912799,0,0.0,0,0.0,0.0,758.173213,24873.810104,-24115.636891,7,5,1,12,0,0.0,32.807556,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.356063,-31.807556,5821.49273325,0.0,0.0,0.0,1.0,7.0,0.0,LOW,0
639,639,15,15,0,0.0,49454.107262,1,1422.166292,4,1393.013425,0.979501,6785.92483,34961.827573,-28175.902743,3,5,2,14,0,1.020928,5.152109,0.0,0.028757,1.071429,0.028757,0.979501,0.071429,0.285714,0.706955,-4.152109,3296.9404841333,1422.166292,348.25335625,0.0,0.0,5.0,0.0,LOW,0
640,640,16,16,0,0.0,35770.910246,1,9025.094113,11,9025.077233,0.999998,0.0,9540.103933,-9540.103933,2,5,2,16,1,1.000002,0.0,1.0,0.252303,1.0,0.252303,0.999998,0.0625,0.6875,0.2667,0.0,2235.681890375,9025.094113,820.4615666364,0.0,1.0,2.0,0.0,LOW,0
641,641,17,17,0,0.0,34101.225952,1,9709.877187,13,9709.87022,0.999999,0.0,5505.963188,-5505.963188,2,5,3,16,0,1.000001,0.0,0.0,0.284737,1.0625,0.284737,0.999999,0.0625,0.8125,0.161459,0.0,2005.9544677647,9709.877187,746.9130938462,0.0,1.0,7.0,0.1111111111111111,MEDIUM,1
642,642,13,13,0,0.0,50688.42503,1,1571.022256,5,1531.610739,0.974913,0.0,14684.463944,-14684.463944,5,5,3,12,0,1.025732,0.0,0.0,0.030994,1.083333,0.030994,0.974913,0.083333,0.416667,0.289701,0.0,3899.1096176923,1571.022256,306.3221478,1.0,0.0,3.0,0.0,MEDIUM,1
643,643,14,14,0,0.0,71135.927469,0,0.0,0,0.0,0.0,25449.595147,14284.791864,11164.803283,7,5,2,12,0,0.0,0.561297,0.0,0.0,1.166667,0.0,0.0,0.0,0.0,0.20081,0.438703,5081.1376763571,0.0,0.0,0.0,1.0,1.0,0.0,LOW,0
644,644,17,17,0,0.0,39080.55485,1,6451.438168,10,6431.635532,0.996931,8830.494744,16745.706601,-7915.211857,1,5,2,16,0,1.003079,1.89635,0.0,0.165081,1.0625,0.165081,0.996931,0.0625,0.625,0.428492,-0.89635,2298.8561676471,6451.438168,643.1635532,1.0,0.0,2.0,0.0,MEDIUM,1
645,645,13,13,0,0.0,60842.548502,1,7762.257569,2,4966.571297,0.639836,2641.590149,6305.994386,-3664.404237,8,5,2,12,0,1.562901,2.387196,0.0,0.127579,1.083333,0.127579,0.639836,0.083333,0.166667,0.103644,-1.387196,4680.1960386154,7762.257569,2483.2856485,0.0,1.0,3.0,0.0,LOW,0
646,646,13,13,0,0.0,47074.601144,1,9362.364106,8,9358.024513,0.999536,9456.620489,5412.733754,4043.886735,2,5,3,13,0,1.000464,0.572375,0.0,0.198884,1.0,0.198884,0.999536,0.076923,0.615385,0.114982,0.427625,3621.1231649231,9362.364106,1169.753064125,0.0,0.0,4.0,0.0,LOW,0
647,647,9,9,0,0.0,30180.427519,0,0.0,0,0.0,0.0,216.208676,0.0,216.208676,7,4,2,9,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3353.3808354444,0.0,0.0,0.0,1.0,0.0,0.0,LOW,0
648,648,8,8,0,0.0,44102.074849,0,0.0,0,0.0,0.0,17398.399262,8066.009712,9332.38955,5,5,1,8,0,0.0,0.463606,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.182894,0.536394,5512.759356125,0.0,0.0,0.0,0.0,0.0,0.0,LOW,0
649,649,18,15,3,0.166667,61844.009537,2,9189.167317,2,3351.521942,0.364725,1167.459605,2973.335854,-1805.876249,8,5,3,18,1,2.741789,2.546843,0.5,0.148586,1.0,0.148586,0.364725,0.111111,0.111111,0.048078,-1.546843,3435.7783076111,4594.5836585,1675.760971,0.0,0.0,5.0,0.0,LOW,0
650,650,13,13,0,0.0,25364.337299,1,6729.41921,9,6729.179913,0.999964,0.0,0.0,0.0,3,5,3,13,0,1.000036,0.0,0.0,0.26531,1.0,0.26531,0.999964,0.076923,0.692308,0.0,0.0,1951.1028691538,6729.41921,747.686657,0.0,0.0,7.0,0.0,LOW,0
651,651,10,10,0,0.0,46935.323009,1,8572.471773,2,8548.400058,0.997192,306.340588,7820.938949,-7514.598361,4,4,3,10,0,1.002816,25.530208,0.0,0.182644,1.0,0.182644,0.997192,0.1,0.2,0.166632,-24.530208,4693.5323009,8572.471773,4274.200029,0.0,0.0,4.0,0.0,LOW,0
652,652,10,10,0,0.0,47203.132857,4,22433.039937,1,1172.702631,0.052276,356.921555,1980.131428,-1623.209873,0,5,1,10,3,19.129351,5.547806,0.75,0.475245,1.0,0.475245,0.052276,0.4,0.1,0.041949,-4.547806,4720.3132857,5608.25998425,1172.702631,0.0,1.0,1.0,0.25,HIGH,2
653,653,19,19,0,0.0,72983.840446,1,8713.969124,6,8713.731117,0.999973,5078.604543,26159.006035,-21080.401492,5,5,2,19,0,1.000027,5.150826,0.0,0.119396,1.0,0.119396,0.999973,0.052632,0.315789,0.358422,-4.150826,3841.2547603158,8713.969124,1452.2885195,0.0,0.0,6.0,0.0,LOW,0
654,654,17,17,0,0.0,42226.987618,1,5444.678182,8,5444.677155,1.0,16908.091939,4639.313466,12268.778473,3,5,4,17,0,1.0,0.274384,0.0,0.128938,1.0,0.128938,1.0,0.058824,0.470588,0.109866,0.725616,2483.9404481176,5444.678182,680.584644375,0.0,0.0,6.0,0.0,LOW,0
655,655,17,14,3,0.176471,89737.158312,6,30642.557759,1,67.469746,0.002202,4962.68911,10099.85329,-5137.16418,2,5,4,15,3,454.16738,2.035157,0.5,0.34147,1.133333,0.34147,0.002202,0.4,0.066667,0.112549,-1.035157,5278.6563712941,5107.0929598333,67.469746,0.0,2.0,2.0,0.125,MEDIUM,1
656,656,17,17,0,0.0,45324.62243,1,9994.706378,10,9990.431473,0.999572,0.0,0.0,0.0,6,5,4,16,0,1.000428,0.0,0.0,0.220514,1.0625,0.220514,0.999572,0.0625,0.625,0.0,0.0,2666.1542605882,9994.706378,999.0431473,0.0,1.0,7.0,0.0,LOW,0
657,657,16,16,0,0.0,29933.287619,1,574.062767,10,574.059795,0.999995,0.0,4478.149781,-4478.149781,4,5,2,15,0,1.000005,0.0,0.0,0.019178,1.066667,0.019178,0.999995,0.066667,0.666667,0.149604,0.0,1870.8304761875,574.062767,57.4059795,1.0,2.0,4.0,0.1,MEDIUM,1
658,658,14,14,0,0.0,68549.457722,0,0.0,0,0.0,0.0,395.611292,15049.416052,-14653.80476,10,4,3,14,0,0.0,38.040916,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.219541,-37.040916,4896.3898372857,0.0,0.0,0.0,1.0,1.0,0.125,MEDIUM,1
659,659,9,9,0,0.0,42060.002181,1,1452.039433,0,0.0,0.0,9411.109327,5732.052095,3679.057232,5,4,1,9,0,0.0,0.609073,0.0,0.034523,1.0,0.034523,0.0,0.111111,0.0,0.136283,0.390927,4673.3335756667,1452.039433,0.0,0.0,0.0,2.0,0.0,LOW,0
660,660,18,18,0,0.0,29867.0931,1,8309.412514,14,8309.402962,0.999999,0.0,4407.284619,-4407.284619,2,5,3,18,0,1.000001,0.0,0.0,0.278213,1.0,0.278213,0.999999,0.055556,0.777778,0.147563,0.0,1659.28295,8309.412514,593.528783,0.0,0.0,7.0,0.0,LOW,0
661,661,19,19,0,0.0,62170.368198,1,935.229755,0,0.0,0.0,15642.642615,2336.871818,13305.770797,9,5,3,18,1,0.0,0.149391,1.0,0.015043,1.055556,0.015043,0.0,0.055556,0.0,0.037588,0.850609,3272.124642,935.229755,0.0,0.0,0.0,0.0,0.0,LOW,0
662,662,13,13,0,0.0,39760.413136,1,6216.900814,5,6214.306703,0.999583,8866.092149,5553.966016,3312.126133,5,5,1,11,0,1.000417,0.626428,0.0,0.156359,1.181818,0.156359,0.999583,0.090909,0.454545,0.139686,0.373572,3058.4933181538,6216.900814,1242.8613406,0.0,0.0,4.0,0.0,LOW,0
663,663,7,7,0,0.0,31253.212365,1,4812.501136,1,721.682398,0.14996,6388.970389,5279.242865,1109.727524,3,4,2,7,0,6.668447,0.826306,0.0,0.153984,1.0,0.153984,0.14996,0.142857,0.142857,0.168918,0.173694,4464.7446235714,4812.501136,721.682398,0.0,0.0,5.0,0.0,LOW,0
664,664,17,17,0,0.0,95911.005072,0,0.0,0,0.0,0.0,16675.717999,15375.923249,1299.79475,12,5,3,15,0,0.0,0.922055,0.0,0.0,1.133333,0.0,0.0,0.0,0.0,0.160314,0.077945,5641.8238277647,0.0,0.0,0.0,0.0,0.0,0.0,LOW,0
